month,pushes,actor,actor_attributes_location
10/1/2013,18,dakcarto,"Black Hills, South Dakota"
10/1/2013,2,ducky427,"London, UK"
10/1/2013,2,dhess,"San Francisco, CA, USA"
10/1/2013,4,saulshanabrook,"Amherst, MA"
10/1/2013,1,nix,San Francisco
10/1/2013,1,chernjie,SIngapore
10/1/2013,10,witsch,"Berlin, Germany"
10/1/2013,1,outlyer,"New York, NY"
10/1/2013,1,TreeRex,"Massachusetts, USA"
10/1/2013,8,SaveTheRbtz,"Mountain View, CA"
10/1/2013,3,ranman,"New York, New York"
10/1/2013,5,joeploijens,"Maastricht, Netherlands"
10/1/2013,2,ndeloof,"Rennes, France"
10/1/2013,5,LoonyPandora,"London, UK"
10/1/2013,41,sakra,"Linz, Austria"
10/1/2013,1,lxneng,"Shanghai, China"
10/1/2013,1,nikolay,"Irvine, CA, US"
10/1/2013,28,cliffrowley,UK
10/1/2013,2,leonardvandriel,Netherlands
10/1/2013,1,GRoguelon,France
10/1/2013,3,jjeising,Germany
10/1/2013,3,treyhyde,"Irvine, CA"
10/1/2013,13,fanquake,Australia
10/1/2013,1,sdorra,"Germany, Hildesheim"
10/1/2013,1,DanielJamesMcMahon,127.0.0.1
10/1/2013,1,andruby,"Mountain View, CA"
10/1/2013,3,FooBarWidget,Earth
10/1/2013,4,felixbuenemann,Germany
10/1/2013,3,sunliwen,Beijing
10/1/2013,1,gabrielso,"S��o Paulo, Brazil"
10/1/2013,1,ckald,"Kyiv, Ukraine"
10/1/2013,2,dpo,Canada
10/1/2013,1,tadasv,USA
10/1/2013,2,klobucar,"San Francisco, CA"
10/1/2013,1,havenwood,"Redondo Beach, California"
10/1/2013,1,ryansobol,"Seattle, WA"
10/1/2013,1,bbatsell,Austin
10/1/2013,2,benswift,Canberra
10/1/2013,1,teenst,Japan
10/1/2013,2,udp,"Newcastle, UK"
10/1/2013,1,wfarr,"San Francisco, CA"
10/1/2013,40,chrmoritz,"Dresden, Germany"
10/1/2013,4,Frizlab,"Orsay, France"
10/1/2013,8,dlitz,"San Francisco, CA"
10/1/2013,2,ashmoran,"Manchester, UK"
10/1/2013,2,icco,"San Francisco, CA"
10/1/2013,2,gkarekinian,"Berlin, DE"
10/1/2013,2,chachi,Cambridge
10/1/2013,13,TheAlphaNerd,"Stanford, California"
10/1/2013,1,slyphon,New York
10/1/2013,18,denji,"Kyiv, UA"
10/1/2013,12,ColinHebert,"Sydney, Australia"
10/1/2013,3,chadcatlett,"DFW, TX"
10/1/2013,1,gmr,"Philadelphia, PA"
10/1/2013,3,azag0,Berlin
10/1/2013,7,romainbossart,"Paris area, France"
10/1/2013,1,bf4,Chicago
10/1/2013,2,sethvargo,"Pittsburgh, PA"
10/1/2013,1,gvangool,"Blankenberge, Belgium"
10/1/2013,1,acrogenesis,M��xico
10/1/2013,1,nedos,Berlin
10/1/2013,4,halfbyte,"Hamburg, Germany"
10/1/2013,1,martijnthe,Palo Alto
10/1/2013,2,petere,Pennsylvania
10/1/2013,1,sethm,"Fremont, CA"
10/1/2013,1,rodrigoflores,S��o Paulo
10/1/2013,1,douglascamata,Venda Nova do Imigrante/ES - Campos dos Goytacazes/RJ
10/1/2013,1,hck,Kyiv
10/1/2013,1,barttenbrinke,The Netherlands
10/1/2013,2,bpon,"San Francisco, CA"
10/1/2013,1,danslo,Netherlands
10/1/2013,1,sstephenson,Chicago
10/1/2013,3,nebhale,United Kingdom
10/1/2013,1,israelshirk,"Boise, Idaho"
10/1/2013,1,demonbane,"San Francisco, CA"
10/1/2013,2,mekza,France
10/1/2013,1,lukele,"Vienna, Austria"
10/1/2013,1,kruton,"Mountain View, CA, USA"
10/1/2013,1,scotchi,"Berlin, Germany"
10/1/2013,1,digitalextremist,^126 { 9Hw9 }
10/1/2013,1,Zariel,"London, United Kingdom"
10/1/2013,1,martinploeger,"Hannover, Germany"
10/1/2013,1,dplarson,California
10/1/2013,1,tvon,"Baltimore, MD"
10/1/2013,2,georgebellos,Greece
10/1/2013,1,danielmartin,Madrid
10/1/2013,2,timbers,"Edmonton, Alberta"
10/1/2013,1,stanlemon,"Seymour, IN"
10/1/2013,1,lpetre,"London, UK"
10/1/2013,1,craSH,"Seattle, WA"
10/1/2013,1,mxcl,"Chicago, IL"
10/1/2013,2,anpol,Novosibirsk
10/1/2013,1,anarchivist,"Brooklyn, NY"
10/1/2013,1,hashar,"Nantes, France"
10/1/2013,1,wilmoore,Colorado
10/1/2013,2,msvab,"London, UK"
10/1/2013,1,pypt,"Vilnius, Lithuania"
10/1/2013,1,andihit,Austria
10/1/2013,1,walkah,"Toronto, ON Canada"
10/1/2013,2,catsby,"Columbia, Missouri"
10/1/2013,30,asparagui,"Jefferson City, MO"
10/1/2013,19,martti,"Tampere, Finland"
10/1/2013,2,toddboom,"New York City, NY"
10/1/2013,3,tarcieri,"San Francisco, CA"
10/1/2013,1,teoljungberg,"Stockholm, Sweden"
10/1/2013,1,jschlyter,"G��teborg, Sweden"
10/1/2013,1,semalead,Paris
10/1/2013,2,fceller,Cologne
10/1/2013,3,brkcmd,Boston
10/1/2013,1,vitaliybsd,"New York, NY"
10/1/2013,1,davidcelis,"Portland, OR"
10/1/2013,1,sragu,"Plano, Texas"
10/1/2013,1,dadoeyad,"Beirut, Lebanon"
10/1/2013,2,odekopoon,Tokyo
10/1/2013,2,TheDom,"Vienna, Austria"
10/1/2013,4,infynyxx,NYC
10/1/2013,1,jkkm,"Boston, MA"
10/1/2013,1,steeve,"Paris, France"
10/1/2013,1,nickrobison,"Seattle, WA"
10/1/2013,2,yriveiro,Portugal
10/1/2013,11,mjording,New York City
10/1/2013,67,AsherBond,San Francisco
10/1/2013,69,tareqak,Canada
10/1/2013,61,shantanusharma,New York
10/1/2013,77,mistydemeo,"Vancouver, BC"
10/1/2013,6,mbbx6spp,"Urbana, IL"
10/1/2013,1,kjaleshire,ATX
10/1/2013,133,jacknagel,"Fargo, ND"
10/1/2013,2,peterb,Lima
10/1/2013,1,dpeek,"Sydney, Australia"
10/1/2013,153,mikemcquaid,"Edinburgh, Scotland"
10/1/2013,158,adamv,"Issaquah, WA"
10/1/2013,19,staticfloat,"Seattle, USA"
10/1/2013,13,LinusU,"Stockholm, Sweden"
10/1/2013,4,marcoceppi,"Falls Church, VA"
10/1/2013,2,mcsilverback,"Austin, TX"
10/1/2013,2,sferik,Berlin and San Francisco
10/1/2013,1,thpani,"Tulln, Austria"
10/1/2013,2,pnegahdar,Washington D.C
10/1/2013,4,mirell,"Austin, TX"
10/1/2013,1,mathie,"Edinburgh, Scotland"
10/1/2013,2,cvrebert,"Santa Monica, California, USA"
10/1/2013,24,hanxue,Malaysia
10/1/2013,2,grutz,grutz@jingojango.net
10/1/2013,1,romaintb,"Paris, France"
10/1/2013,1,nevyn,Sweden
10/1/2013,1,samitheberber,"Helsinki, Finland"
10/1/2013,1,ypresto,"Tokyo, Japan"
10/1/2013,2,CharlieRoot,"Rostov-na-Donu, Russia"
10/1/2013,1,mnaberez,"San Francisco, CA"
10/1/2013,1,dhaley,"Lafayette, CO"
10/1/2013,1,davibe,"Vercelli/Torino, Piedmont, Italy"
10/1/2013,1,clofresh,"Jersey City, NJ"
10/1/2013,1,telemachus,New York City
10/1/2013,1,filcab,"San Mateo, CA"
10/1/2013,8,rimenes,Brazil
10/1/2013,16,deftsp,China
10/1/2013,5,quicksurf,"Petaluma, CA"
10/1/2013,1,base10,"Raleigh, NC"
10/1/2013,1,jcgay,"Paris, France"
10/1/2013,2,amscotti,Beverly MA
10/1/2013,1,gpakosz,France
10/1/2013,1,metaphox,"Baden-Baden, Germany"
10/1/2013,1,toolhouse,"Bellingham, WA"
10/1/2013,1,beaugunderson,"Bellevue, WA"
10/1/2013,2,ozaki-r,"Tokyo, Japan"
10/1/2013,1,pingwinator,"UKraine, Kherson"
10/1/2013,3,llacroix,Russia
10/1/2013,3,sjackman,"Vancouver, Canada"
10/1/2013,7,i8degrees,Arkansas
10/1/2013,5,atnnn,"Montreal, QC"
10/1/2013,8,jvz,Chicago
10/1/2013,1,MasseGuillaume,Montr��al
10/1/2013,1,cederberg,"Stockholm, Sweden"
10/1/2013,1,trepca,"London, UK"
10/1/2013,1,ened,"Taipei, Taiwan"
10/1/2013,1,MSch,"Vienna, Austria"
10/1/2013,41,nandub,"Marrero, LA"
10/1/2013,3,ckassen,Germany
10/1/2013,4,chenkaie,"Taipei, Taiwan"
9/1/2013,4,kostia,"Berlin, Germany"
9/1/2013,12,fanquake,Australia
9/1/2013,4,lyda,"Dublin, Ireland"
9/1/2013,213,adamv,"Issaquah, WA"
9/1/2013,3,zzamboni,Mexico
9/1/2013,40,mistydemeo,"Vancouver, BC"
9/1/2013,1,sj26,"Perth, Western Australia"
9/1/2013,1,chachi,Cambridge
9/1/2013,3,brandonhilkert,"West Chester, PA"
9/1/2013,2,sjackman,"Vancouver, Canada"
9/1/2013,1,alappe,Germany
9/1/2013,2,destman,Minsk Belarus
9/1/2013,1,stokedev,"Gainesville, FL"
9/1/2013,1,tbartelmess,"Toronto, Canada"
9/1/2013,5,larseggert,"Munich, Germany"
9/1/2013,1,sethvargo,"Pittsburgh, PA"
9/1/2013,6,roryokane,"Pennsylvania, United States"
9/1/2013,1,brafales,Barcelona
9/1/2013,2,bl1nk,Germany
9/1/2013,6,davvid,Los Angeles
9/1/2013,1,marcqualie,"North East, United Kingdom"
9/1/2013,1,liamstask,"Oakland, CA"
9/1/2013,2,waynegraham,Virginia
9/1/2013,3,adammw,"Melbourne, Australia"
9/1/2013,3,msabramo,"San Jose, California, USA"
9/1/2013,1,dch,"Vienna, Austria"
9/1/2013,1,seanedwards,"Maine, USA"
9/1/2013,1,teenst,Japan
9/1/2013,2,smarek,Prague
9/1/2013,2,basvodde,Singapore
9/1/2013,1,suguru,Japan
9/1/2013,1,n1k0,"Montpellier, France"
9/1/2013,2,lembacon,"Beijing, China"
9/1/2013,1,heuermh,"Minneapolis, MN USA"
9/1/2013,1,mlew,"San Francisco, CA"
9/1/2013,3,jjeising,Germany
9/1/2013,1,msgehard,"Boulder, CO"
9/1/2013,1,federicobond,"Buenos Aires, Argentina"
9/1/2013,13,asparagui,"Jefferson City, MO"
9/1/2013,2,ilyakatz,NYC
9/1/2013,1,dakcarto,"Black Hills, South Dakota"
9/1/2013,3,dshean,"Seattle, WA"
9/1/2013,3,bfontaine,"Paris, France"
9/1/2013,1,brandt,"La Jolla, CA"
9/1/2013,1,dongsheng,Australia
9/1/2013,4,lathropd,"Dallas, TX"
9/1/2013,1,brupm,"San Diego, CA"
9/1/2013,5,cmar,"Northern, VA"
9/1/2013,1,alloy,"Amsterdam, the Netherlands"
9/1/2013,26,nandub,"Marrero, LA"
9/1/2013,13,rstata-verticloud,"Palo Alto, CA"
9/1/2013,1,urdh,"Göteborg, Sweden"
9/1/2013,2,neglectedvalue,Russia
9/1/2013,1,Gasol,"Yilan, Taiwan"
9/1/2013,3,mbrictson,San Francisco
9/1/2013,10,FooBarWidget,Earth
9/1/2013,1,dplarson,California
9/1/2013,1,willnewby,Chicago
9/1/2013,4,vertis,"Melbourne, Australia"
9/1/2013,1,ged,"Portland, OR"
9/1/2013,7,obihann,"Halifax, Nova Scotia"
9/1/2013,3,adriancole,San Francisco
9/1/2013,1,stephencelis,"San Francisco, CA"
9/1/2013,4,unixorn,"Mountain View, CA"
9/1/2013,8,mfitzp,"Birmingham, United Kingdom"
9/1/2013,3,dpcasady,"Chicago, IL"
9/1/2013,2,tomyun,"Seoul, Korea"
9/1/2013,2,seanjreilly,"London, UK"
9/1/2013,1,njh,"London, UK"
9/1/2013,1,SaveTheRbtz,"Mountain View, CA"
9/1/2013,1,dapicester,Shanghai
9/1/2013,7,adymo,"Chicago, USA"
9/1/2013,1,edporras,"Brooklyn, NY"
9/1/2013,1,ccosby,"Atlanta, GA"
9/1/2013,1,denis,"Mountain View, CA"
9/1/2013,1,jaimeMF,Spain
9/1/2013,1,rafaeldx7,Niterói - Rio de Janeiro - Brazil
9/1/2013,1,fpotter,"San Francisco, CA"
9/1/2013,1,zouguangxian,China
9/1/2013,1,Sep102,"Seattle, WA"
9/1/2013,3,sennychu,guangzhou
9/1/2013,1,motomike,"San Francisco, CA"
9/1/2013,1,rayleyva,"San Gabriel, CA"
9/1/2013,1,petere,Pennsylvania
9/1/2013,1,billzajac,"Los Angeles, CA"
9/1/2013,1,rolfnl,Netherlands
9/1/2013,1,NanoXD,"Seattle, WA"
9/1/2013,2,marcoceppi,"Falls Church, VA"
9/1/2013,1,pda,"Melbourne, Australia"
9/1/2013,1,trel,"Chapel Hill, NC"
9/1/2013,1,Kelloggs,"Freiburg, Germany"
9/1/2013,1,staticfloat,"Seattle, USA"
9/1/2013,1,subszero,India
9/1/2013,4,apetresc,"Kitchener, Ontario (Canada)"
9/1/2013,1,zwaldowski,"Atlanta, GA, USA"
9/1/2013,5,YaGeek,Strasbourg
9/1/2013,9,darinmorrison,"Portland, OR"
9/1/2013,90,AsherBond,San Francisco
9/1/2013,2,amirmc,"Cambridge, UK"
9/1/2013,1,havoc-io,"Geneva, Switzerland"
9/1/2013,1,dirkk,"Konstanz, Germany"
9/1/2013,8,brkcmd,Boston
9/1/2013,3,felixbuenemann,Germany
9/1/2013,32,sakra,"Linz, Austria"
9/1/2013,1,ykhrustalev,"Voronezh, Soviet Union"
9/1/2013,3,telemachus,New York City
9/1/2013,9,ColinHebert,"Sydney, Australia"
9/1/2013,200,jacknagel,"Fargo, ND"
9/1/2013,1,ksnieck,NJ
9/1/2013,1,latestrevision,"Portland, OR"
9/1/2013,2,L2G,"San Diego, CA, US"
9/1/2013,1,leonardaustin,London
9/1/2013,1,peterneubauer,"Malmö, Sweden"
9/1/2013,1,darthtrevino,"Bremerton, WA"
9/1/2013,1,wonbyte,NC
9/1/2013,3,SirVer,Germany
9/1/2013,2,grahams,"Watertown, MA"
9/1/2013,2,FroMage,France
9/1/2013,1,rillian,"Vancouver, Canada"
9/1/2013,3,bfleischer,Germany
9/1/2013,1,marcoceppi,"Vienna, VA"
9/1/2013,2,miggaiowski,Campinas/SP/Brazil
9/1/2013,4,iammichiel,Lille
9/1/2013,2,dimitre,São Paulo
9/1/2013,1,ealden,"Manila, Philippines"
9/1/2013,1,nlohmann,"Rostock, Germany"
9/1/2013,1,silentroach,Russia
9/1/2013,3,jiaweihli,"Santa Monica, CA"
9/1/2013,1,mattmakesmaps,"Seattle, WA"
9/1/2013,135,mikemcquaid,"Edinburgh, Scotland"
9/1/2013,13,alexreg,"London, UK"
9/1/2013,2,bx2,"Zurich, Switzerland"
9/1/2013,2,halorgium,Floating down a mountain either by ski or foot
9/1/2013,6,deftsp,China
9/1/2013,1,sbryant,"San Francisco, CA"
9/1/2013,1,ivoanastacio,"Lisbon, Portugal"
9/1/2013,3,atnnn,"Montreal, QC"
9/1/2013,1,fceller,Cologne
9/1/2013,1,cehoffman,Alabama
9/1/2013,1,andypiper,"Kingston upon Thames, UK"
9/1/2013,6,dhess,"San Francisco, CA, USA"
9/1/2013,1,ColinHebert,Oxford
9/1/2013,4,mxcl,"Chicago, IL"
9/1/2013,2,pgebhard,"Philadelphia, PA"
9/1/2013,18,samueljohn,Germany
9/1/2013,3,cliffrowley,UK
9/1/2013,5,kwilczynski,"London, United Kingdom"
9/1/2013,3,rimenes,Brazil
9/1/2013,1,tychoish,"New York, NY"
9/1/2013,2,nonnenmacher,Grenoble
9/1/2013,1,ashmoran,"Manchester, UK"
9/1/2013,9,hanxue,Malaysia
9/1/2013,2,spullara,"Los Altos, CA"
9/1/2013,1,pharaujo,"Porto, Portugal"
9/1/2013,3,clemensg,"Innsbruck, Austria"
9/1/2013,1,jstasiak,"London, United Kingdom"
9/1/2013,2,tekwiz,"Americus, GA"
9/1/2013,2,sferik,Berlin and San Francisco
9/1/2013,1,metaspace,Copenhagen
9/1/2013,1,tomfuertes,"Austin, TX"
9/1/2013,2,wendigo,Poznań
9/1/2013,1,durango,"Gainesville, FL"
9/1/2013,1,chrisberkhout,"Melbourne, Australia"
9/1/2013,3,dougalsutherland,"Pittsburgh, PA"
9/1/2013,2,apakulov,"Minsk, Belarus"
9/1/2013,2,akrennmair,"Berlin, Germany"
9/1/2013,1,kylef,"London, England"
9/1/2013,1,avalanche123,"San Francisco, CA"
9/1/2013,8,gsong,"SF, CA"
9/1/2013,2,alukach,"Seattle, WA"
9/1/2013,10,ELLIOTTCABLE,"Chicago, IL"
9/1/2013,10,TheAlphaNerd,"Stanford, California"
9/1/2013,1,fragility,"Smithfield, Utah, USA"
9/1/2013,3,mralexgray,"NYC, USA"
9/1/2013,5,michelangelo,"Sunnyvale, CA, USA"
9/1/2013,1,chernjie,SIngapore
9/1/2013,1,icco,"San Francisco, CA"
9/1/2013,1,simmel,Stockholm
9/1/2013,2,teoljungberg,"Stockholm, Sweden"
9/1/2013,50,tareqak,Canada
9/1/2013,2,toroidal-code,"Rochester Institute of Technology, Rochester, NY"
9/1/2013,2,flyingmutant,"St.-Petersburg, Russia"
9/1/2013,1,kashif,"Berlin, Germany"
9/1/2013,1,slyphon,New York
9/1/2013,1,edmundoa,"Hamburg, Germany"
9/1/2013,1,anarchivist,"Brooklyn, NY"
9/1/2013,1,bilke,Leipzig
9/1/2013,3,mikegoodspeed,"Chicago, IL"
9/1/2013,3,beaugunderson,"Bellevue, WA"
9/1/2013,2,superlukas,Germany
9/1/2013,6,filcab,"San Mateo, CA"
9/1/2013,2,KevinSjoberg,Sweden
9/1/2013,54,shantanusharma,New York
9/1/2013,5,feuvan,Beijing
9/1/2013,6,avsej,"Minsk, Belarus"
9/1/2013,1,amscotti,Beverly MA
9/1/2013,1,cdonnellytx,"Cedar Park, TX"
9/1/2013,1,Raynes,"Los Angeles, CA"
9/1/2013,2,mattcg,"San José, Costa Rica"
9/1/2013,5,cypher,Austria
9/1/2013,29,marnen,"Somerville, MA, US"
9/1/2013,2,steveerhart,"Chapel Hill, North Carolina"
9/1/2013,43,chrmoritz,"Dresden, Germany"
9/1/2013,3,yeled,London
9/1/2013,2,nickrobison,"Seattle, WA"
9/1/2013,11,comutt,"Hakodate, Hokkaido, Japan"
8/1/2013,4,adriancole,San Francisco
8/1/2013,8,rochacon,"São Paulo, Brasil"
8/1/2013,3,nrvs,New York
8/1/2013,1,fpotter,"San Francisco, CA"
8/1/2013,1,lanjiann,"Salt Lake City, UT. USA"
8/1/2013,1,aaronroyer,"Washington, DC"
8/1/2013,3,waisbrot,"Baltimore, MD, USA"
8/1/2013,1,KB1JWQ,"Los Angeles, CA"
8/1/2013,2,nemith,"Denver, CO"
8/1/2013,3,miketheman,"New York, NY"
8/1/2013,1,dplarson,California
8/1/2013,3,lovelace,"Durham, NC"
8/1/2013,7,lembacon,"Beijing, China"
8/1/2013,7,nandub,"Marrero, LA"
8/1/2013,1,shmup,"Traverse City, Michigan"
8/1/2013,2,stevenharman,"Atlanta, GA"
8/1/2013,1,DennisOSRM,"Everywhere, virtually"
8/1/2013,2,commondream,"Portland, OR"
8/1/2013,2,jefferai,Boston
8/1/2013,1,phillc,Atlanta
8/1/2013,2,jgkim,"Seoul, Korea"
8/1/2013,1,brandt,"La Jolla, CA"
8/1/2013,1,jaimeMF,Spain
8/1/2013,3,malcolmreynolds,London
8/1/2013,1,ingmar,London
8/1/2013,3,sebeaumont,"Cambridge, UK"
8/1/2013,1,filcab,"San Mateo, CA"
8/1/2013,1,sjackman,"Vancouver, Canada"
8/1/2013,1,jm3,California
8/1/2013,1,neckro,Minneapolis
8/1/2013,1,awendt,"Berlin, Germany"
8/1/2013,1,mxcl,"Chicago, IL"
8/1/2013,1,enderson,"Maceió, AL, Brazil"
8/1/2013,1,sferik,Berlin and San Francisco
8/1/2013,1,terinjokes,"San Francisco, CA"
8/1/2013,1,eblot,"France, Provence"
8/1/2013,1,hoelzl,"Munich, Germany"
8/1/2013,1,eliperkins,"Brookline, MA"
8/1/2013,1,Zi0P4tch0,"Rome, Italy"
8/1/2013,3,fatroom,"Frankfurt, Germany"
8/1/2013,3,mrklein,France
8/1/2013,1,arnested,"Copenhagen, Denmark"
8/1/2013,1,icco,"San Francisco, CA"
8/1/2013,3,cap10morgan,"Denver, CO, USA"
8/1/2013,3,nebhale,"Southampton, UK"
8/1/2013,12,danielsz,Tel-Aviv
8/1/2013,1,hellais,Internetz
8/1/2013,1,arunagw,Stockholm
8/1/2013,1,rhysd,Japan
8/1/2013,1,mhowell,"Sydney, Australia"
8/1/2013,1,waynegraham,Virginia
8/1/2013,1,douglarek,Beijing
8/1/2013,1,dch,"Vienna, Austria"
8/1/2013,1,egonSchiele,"San Francisco, CA"
8/1/2013,2,michaelhood,"San Francisco, CA"
8/1/2013,1,urdh,"Göteborg, Sweden"
8/1/2013,1,nnutter,"Troy, IL"
8/1/2013,19,toroidal-code,"Rochester Institute of Technology, Rochester, NY"
8/1/2013,2,chriserik,Munich
8/1/2013,1,sdunster,Australia
8/1/2013,1,forestbelton,"San Francisco, CA"
8/1/2013,1,takano32,"Roppongi, Tokyo, Japan"
8/1/2013,1,alin-t,"Munich, Gemany"
8/1/2013,4,rvermeulen,Amsterdam
8/1/2013,1,eriktaubeneck,"Brooklyn, NY"
8/1/2013,1,kvs,Denmark
8/1/2013,3,pborzenkov,"Moscow, Russia"
8/1/2013,3,Nax,France
8/1/2013,1,jamesstout,Hong Kong
8/1/2013,3,sethvargo,"Pittsburgh, PA"
8/1/2013,1,languitar,Germany
8/1/2013,1,nickrobison,"Seattle, WA"
8/1/2013,3,subszero,India
8/1/2013,1,iknowicouldalwaysturn,"Princeton, NJ"
8/1/2013,5,darinmorrison,"Portland, OR"
8/1/2013,2,lra,"New York, NY"
8/1/2013,1,jordi9,Barcelona
8/1/2013,1,Blaisorblade,"Marburg, Germany"
8/1/2013,1,reubenmorais,California
8/1/2013,1,josevalim,"Kraków, Poland"
8/1/2013,1,nolith,Italy
8/1/2013,1,shansen,"Dublin, Ireland"
8/1/2013,6,leroux,USA
8/1/2013,1,schwa,Berkeley CA
8/1/2013,1,crowding,Seattle
8/1/2013,1,alex,San Francisco
8/1/2013,1,grempe,"San Francisco, CA"
8/1/2013,2,petervanderdoes,"NJ, USA"
8/1/2013,4,jorgenpt,"Bellevue, WA"
8/1/2013,2,kaecyra,"Montreal, Canada"
8/1/2013,10,benswift,Canberra
8/1/2013,2,osscca,The Netherlands
8/1/2013,2,baughj,"Boston, MA"
8/1/2013,1,bfleischer,Germany
8/1/2013,2,ches,"Bangkok, Thailand"
8/1/2013,2,tlehman,"Portland, OR"
8/1/2013,4,helloIAmPau,Casoria (Na)
8/1/2013,2,tijszwinkels,the Netherlands
8/1/2013,1,julienXX,"Paris, France"
8/1/2013,1,cwilkes,"Seattle, WA"
8/1/2013,1,jaedon,"Korea, Republic of"
8/1/2013,3,karanlyons,"Los Angeles, California"
8/1/2013,2,planas,Barcelona
8/1/2013,1,clemensg,"Innsbruck, Austria"
8/1/2013,3,andfarm,"San Francisco, CA"
8/1/2013,1,goshng,"Fairbanks, AK"
8/1/2013,1,dmyers,Oklahoma City
8/1/2013,2,aehlke,NYC
8/1/2013,6,Frizlab,"Orsay, France"
8/1/2013,1,FooBarWidget,Earth
8/1/2013,1,dcoeurjo,France
8/1/2013,2,jahewson,Los Angeles
8/1/2013,1,christopherobin,"Tokyo, Japan"
8/1/2013,1,Jell,"Göteborg, Sweden"
8/1/2013,1,noahdesu,"Santa Cruz, CA"
8/1/2013,1,CharlieRoot,"Rostov-na-Donu, Russia"
8/1/2013,1,praseodym,"Delft, Netherlands"
8/1/2013,2,zittix,Switzerland
8/1/2013,2,Spaceghost,"Atlanta, Georgia"
8/1/2013,12,docwhat,"Pittsburgh, PA"
8/1/2013,1,grzn,Israel
8/1/2013,1,lvivski,Ukraine
8/1/2013,1,sdorra,"Germany, Hildesheim"
8/1/2013,4,wonbyte,NC
8/1/2013,1,serihiro,Kanagawa Japan
8/1/2013,2,kaizoku,"Seattle, WA"
8/1/2013,3,wilkinson,"Birmingham, Alabama"
8/1/2013,4,seanknox,"San Francisco, CA"
8/1/2013,1,lite,"Chengdu, China"
8/1/2013,8,andromedarabbit,Seoul
8/1/2013,2,treyhyde,"Irvine, CA"
8/1/2013,3,jberkel,Berlin
8/1/2013,2,bfontaine,"Paris, France"
8/1/2013,5,marcqualie,"North East, United Kingdom"
8/1/2013,2,blairc,Chicago
8/1/2013,9,bitemyapp,"San Francisco, CA"
8/1/2013,2,phstudy,Taipei
8/1/2013,1,spicyjack,"San Diego, CA"
8/1/2013,4,nedos,Berlin
8/1/2013,1,jonbuffington,"Atlanta, GA, USA"
8/1/2013,2,bangpound,Chicago
8/1/2013,1,kb,"Cambridge, MA"
8/1/2013,2,kevmoo,"Seattle, WA, USA"
8/1/2013,1,petere,Pennsylvania
8/1/2013,1,base10,"Raleigh, NC"
8/1/2013,1,hanshuebner,Berlin
8/1/2013,2,atnnn,"Montreal, QC"
8/1/2013,2,darashi,"Sapporo, Hokkaido, Japan"
8/1/2013,2,tonyg,"Cambridge, MA"
8/1/2013,3,sergi,"Amsterdam, Netherlands"
8/1/2013,146,jacknagel,"Fargo, ND"
8/1/2013,8,nddrylliog,Helvetia
8/1/2013,3,andypiper,"Kingston upon Thames, UK"
8/1/2013,2,jjeising,Germany
8/1/2013,13,fanquake,Australia
8/1/2013,1,krupenik,"Kharkov, Ukraine"
8/1/2013,5,TheAlphaNerd,"Stanford, California"
8/1/2013,2,martinploeger,"Hannover, Germany"
8/1/2013,3,alloy,"Amsterdam, the Netherlands"
8/1/2013,8,job,Amsterdam
8/1/2013,4,fceller,Cologne
8/1/2013,13,felixbuenemann,Germany
8/1/2013,2,gsong,"SF, CA"
8/1/2013,3,rstata-verticloud,"Palo Alto, CA"
8/1/2013,5,mbrictson,San Francisco
8/1/2013,2,montdidier,"Perth, Australia"
8/1/2013,13,dpeek,"Sydney, Australia"
8/1/2013,1,rillian,"Vancouver, Canada"
8/1/2013,7,jlaws,"New York, NY"
8/1/2013,1,natritmeyer,"London, UK"
8/1/2013,8,dmcaulay,"San Francisco, CA"
8/1/2013,2,edporras,"Brooklyn, NY"
8/1/2013,2,zarvox,"Palo Alto, CA"
8/1/2013,11,AsherBond,San Francisco
8/1/2013,1,unixpickle,United States
8/1/2013,1,daaain,"London, United Kingdom"
8/1/2013,308,adamv,"Issaquah, WA"
8/1/2013,19,chrmoritz,"Dresden, Germany"
8/1/2013,1,jstedfast,"Cambridge, MA, USA"
8/1/2013,1,codebutler,"Seattle, WA"
8/1/2013,2,kashif,"Berlin, Germany"
8/1/2013,5,avsej,"Minsk, Belarus"
8/1/2013,13,asparagui,"Jefferson City, MO"
8/1/2013,1,SnippyHolloW,Paris
8/1/2013,5,ciopte7,"New York, NY"
8/1/2013,3,havenwood,"Redondo Beach, California"
8/1/2013,1,cmar,"Northern, VA"
8/1/2013,2,brycied00d,"Spokane, WA"
8/1/2013,3,feuvan,Beijing
8/1/2013,19,staticfloat,"Seattle, USA"
8/1/2013,4,L2G,"San Diego, CA, US"
8/1/2013,4,mikegoodspeed,"Chicago, IL"
8/1/2013,3,yriveiro,Portugal
8/1/2013,21,sakra,"Linz, Austria"
8/1/2013,83,mistydemeo,"Vancouver, BC"
8/1/2013,1,njh,"London, UK"
8/1/2013,2,sjonnet19,"Pittsburgh, PA"
8/1/2013,1,bolknote,"Russia, Kazan"
8/1/2013,9,brkcmd,Boston
8/1/2013,5,colindean,"Pittsburgh, PA, USA"
8/1/2013,1,jstasiak,"London, United Kingdom"
8/1/2013,10,deftsp,China
8/1/2013,3,cliffrowley,UK
8/1/2013,2,hoelzro,"Amsterdam, The Netherlands"
8/1/2013,1,sakaru,UK
8/1/2013,2,telemachus,New York City
8/1/2013,53,tareqak,Canada
